CallName,filenum,location,call,UpdatedCallName,channel,startutt,stoputt,duration,content,tier,emotion_rating,audio_quality,caller_gender,Total N,N Suspicious,N Investigation,Fluency1_mean,UrgencyVictim1_mean,UrgencySelf1_mean,Emotion1_mean,CogLoad1_mean,Impression1_mean,Information1_mean,Suspicion1_mean,Investigation1_mean,Fluency1_sd,UrgencyVictim1_sd,UrgencySelf1_sd,Emotion1_sd,CogLoad1_sd,Impression1_sd,Information1_sd,Suspicion1_sd,Investigation1_sd,Fluency1_max,UrgencyVictim1_max,UrgencySelf1_max,Emotion1_max,CogLoad1_max,Impression1_max,Information1_max,Suspicion1_max,Investigation1_max
108-PHX-2018-00954193_TRACK2,108,PHX,0,108-PHX-0,operator female,68.71,69.28,0.57,What color?,1,4,4,female,23,1,1,3,4.52,3,4.17,3.57,1.83,1.65,1.26,1.35,1.17,0.73,1.35,0.72,1.08,1.11,1.11,0.69,0.78,5,5,5,5,5,5,5,4,4
108-PHX-2018-00954193_TRACK2,108,PHX,0,108-PHX-0,operator female,70.54,71.51,0.97,What color's his Audi?,1,4,4,female,23,1,1,3,4.52,3,4.17,3.57,1.83,1.65,1.26,1.35,1.17,0.73,1.35,0.72,1.08,1.11,1.11,0.69,0.78,5,5,5,5,5,5,5,4,4
108-PHX-2018-00954193_TRACK2,108,PHX,0,108-PHX-0,caller female,72.6,77.05,4.45,"Um, the Audi is like a grayish, like a grayish color. ",1,4,4,female,23,1,1,3,4.52,3,4.17,3.57,1.83,1.65,1.26,1.35,1.17,0.73,1.35,0.72,1.08,1.11,1.11,0.69,0.78,5,5,5,5,5,5,5,4,4
108-PHX-2018-00954193_TRACK2,108,PHX,0,108-PHX-0,operator female,77.445,78.215,0.77,Two door or four door?,1,4,4,female,23,1,1,3,4.52,3,4.17,3.57,1.83,1.65,1.26,1.35,1.17,0.73,1.35,0.72,1.08,1.11,1.11,0.69,0.78,5,5,5,5,5,5,5,4,4
108-PHX-2018-00954193_TRACK2,108,PHX,0,108-PHX-0,caller female,79.105,79.475,0.37,I'm sorry?,1,4,4,female,23,1,1,3,4.52,3,4.17,3.57,1.83,1.65,1.26,1.35,1.17,0.73,1.35,0.72,1.08,1.11,1.11,0.69,0.78,5,5,5,5,5,5,5,4,4
108-PHX-2018-00954193_TRACK2,108,PHX,0,108-PHX-0,operator female,79.885,81.145,1.26,Two door or four door?,1,4,4,female,23,1,1,3,4.52,3,4.17,3.57,1.83,1.65,1.26,1.35,1.17,0.73,1.35,0.72,1.08,1.11,1.11,0.69,0.78,5,5,5,5,5,5,5,4,4
108-PHX-2018-00954193_TRACK2,108,PHX,0,108-PHX-0,caller female,81.49,82.33,0.84,It's a four door.,1,4,4,female,23,1,1,3,4.52,3,4.17,3.57,1.83,1.65,1.26,1.35,1.17,0.73,1.35,0.72,1.08,1.11,1.11,0.69,0.78,5,5,5,5,5,5,5,4,4
108-PHX-2018-00954193_TRACK2,108,PHX,0,108-PHX-0,caller female,85.64,86.68,1.04,But please hurry.,1,4,4,female,23,1,1,3,4.52,3,4.17,3.57,1.83,1.65,1.26,1.35,1.17,0.73,1.35,0.72,1.08,1.11,1.11,0.69,0.78,5,5,5,5,5,5,5,4,4
108-PHX-2018-00954193_TRACK2,108,PHX,0,108-PHX-0,operator female,86.74,89.79,3.05,[xxx] I'm not the one coming. The officers are driving. Okay?,1,4,4,female,23,1,1,3,4.52,3,4.17,3.57,1.83,1.65,1.26,1.35,1.17,0.73,1.35,0.72,1.08,1.11,1.11,0.69,0.78,5,5,5,5,5,5,5,4,4
108-PHX-2018-00954193_TRACK2,108,PHX,0,108-PHX-0,caller female,89.23,89.71,0.48,Okay.,1,4,4,female,23,1,1,3,4.52,3,4.17,3.57,1.83,1.65,1.26,1.35,1.17,0.73,1.35,0.72,1.08,1.11,1.11,0.69,0.78,5,5,5,5,5,5,5,4,4
108-PHX-2018-00954193_TRACK2,108,PHX,0,108-PHX-0,caller female,90.2,90.74,0.54,Okay.,1,4,4,female,23,1,1,3,4.52,3,4.17,3.57,1.83,1.65,1.26,1.35,1.17,0.73,1.35,0.72,1.08,1.11,1.11,0.69,0.78,5,5,5,5,5,5,5,4,4
108-PHX-2018-00954193_TRACK2,108,PHX,0,108-PHX-0,operator female,90.505,91.405,0.9,Stay on the phone with me.,1,4,4,female,23,1,1,3,4.52,3,4.17,3.57,1.83,1.65,1.26,1.35,1.17,0.73,1.35,0.72,1.08,1.11,1.11,0.69,0.78,5,5,5,5,5,5,5,4,4
108-PHX-2018-00954193_TRACK2,108,PHX,0,108-PHX-0,caller female,92.21,93.16,0.95,Oh my God. ,1,4,4,female,23,1,1,3,4.52,3,4.17,3.57,1.83,1.65,1.26,1.35,1.17,0.73,1.35,0.72,1.08,1.11,1.11,0.69,0.78,5,5,5,5,5,5,5,4,4
108-PHX-2018-00954193_TRACK2,108,PHX,0,108-PHX-0,speaker female,94.27,96.27,2,[xxx] problem?,1,4,4,female,23,1,1,3,4.52,3,4.17,3.57,1.83,1.65,1.26,1.35,1.17,0.73,1.35,0.72,1.08,1.11,1.11,0.69,0.78,5,5,5,5,5,5,5,4,4
108-PHX-2018-00954193_TRACK2,108,PHX,0,108-PHX-0,caller female,95.01,95.66,0.65,Oh.,1,4,4,female,23,1,1,3,4.52,3,4.17,3.57,1.83,1.65,1.26,1.35,1.17,0.73,1.35,0.72,1.08,1.11,1.11,0.69,0.78,5,5,5,5,5,5,5,4,4
108-PHX-2018-00954193_TRACK2,108,PHX,0,108-PHX-0,caller female,96.785,99.695,2.91,[for].,1,4,4,female,23,1,1,3,4.52,3,4.17,3.57,1.83,1.65,1.26,1.35,1.17,0.73,1.35,0.72,1.08,1.11,1.11,0.69,0.78,5,5,5,5,5,5,5,4,4
108-PHX-2018-00954193_TRACK2,108,PHX,0,108-PHX-0,speaker female,97.945,98.705,0.76,[xxx].,1,4,4,female,23,1,1,3,4.52,3,4.17,3.57,1.83,1.65,1.26,1.35,1.17,0.73,1.35,0.72,1.08,1.11,1.11,0.69,0.78,5,5,5,5,5,5,5,4,4
108-PHX-2018-00954193_TRACK2,108,PHX,0,108-PHX-0,caller female,100.7,101.38,0.68,[for].,1,4,4,female,23,1,1,3,4.52,3,4.17,3.57,1.83,1.65,1.26,1.35,1.17,0.73,1.35,0.72,1.08,1.11,1.11,0.69,0.78,5,5,5,5,5,5,5,4,4
108-PHX-2018-00954193_TRACK2,108,PHX,0,108-PHX-0,speaker female,102.79,103.49,0.7,[xxx].,1,4,4,female,23,1,1,3,4.52,3,4.17,3.57,1.83,1.65,1.26,1.35,1.17,0.73,1.35,0.72,1.08,1.11,1.11,0.69,0.78,5,5,5,5,5,5,5,4,4
108-PHX-2018-00954193_TRACK2,108,PHX,0,108-PHX-0,operator female,105.33,109.47,4.14,"Okay, we do have officers already on the way out there. Okay, let me make sure the fire department is also rolling. Okay?",1,4,4,female,23,1,1,3,4.52,3,4.17,3.57,1.83,1.65,1.26,1.35,1.17,0.73,1.35,0.72,1.08,1.11,1.11,0.69,0.78,5,5,5,5,5,5,5,4,4
108-PHX-2018-00954193_TRACK2,108,PHX,0,108-PHX-0,caller female,108.565,109.495,0.93,[xxx].,1,4,4,female,23,1,1,3,4.52,3,4.17,3.57,1.83,1.65,1.26,1.35,1.17,0.73,1.35,0.72,1.08,1.11,1.11,0.69,0.78,5,5,5,5,5,5,5,4,4
108-PHX-2018-00954193_TRACK2,108,PHX,0,108-PHX-0,caller female,109.945,110.845,0.9,Okay.,1,4,4,female,23,1,1,3,4.52,3,4.17,3.57,1.83,1.65,1.26,1.35,1.17,0.73,1.35,0.72,1.08,1.11,1.11,0.69,0.78,5,5,5,5,5,5,5,4,4
108-PHX-2018-00954193_TRACK2,108,PHX,0,108-PHX-0,caller female,114.25,114.93,0.68,Are you okay?,1,4,4,female,23,1,1,3,4.52,3,4.17,3.57,1.83,1.65,1.26,1.35,1.17,0.73,1.35,0.72,1.08,1.11,1.11,0.69,0.78,5,5,5,5,5,5,5,4,4
108-PHX-2018-00954193_TRACK2,108,PHX,0,108-PHX-0,caller female,114.955,115.775,0.82,[xxx].,1,4,4,female,23,1,1,3,4.52,3,4.17,3.57,1.83,1.65,1.26,1.35,1.17,0.73,1.35,0.72,1.08,1.11,1.11,0.69,0.78,5,5,5,5,5,5,5,4,4
108-PHX-2018-00954193_TRACK2,108,PHX,0,108-PHX-0,caller female,115.795,117.075,1.28,My God.,1,4,4,female,23,1,1,3,4.52,3,4.17,3.57,1.83,1.65,1.26,1.35,1.17,0.73,1.35,0.72,1.08,1.11,1.11,0.69,0.78,5,5,5,5,5,5,5,4,4
108-PHX-2018-00954193_TRACK2,108,PHX,0,108-PHX-0,speaker male,116.465,119.26,2.795,[xxx]. He got [xxx] killed with one shot. ,1,4,4,female,23,1,1,3,4.52,3,4.17,3.57,1.83,1.65,1.26,1.35,1.17,0.73,1.35,0.72,1.08,1.11,1.11,0.69,0.78,5,5,5,5,5,5,5,4,4
108-PHX-2018-00954193_TRACK2,108,PHX,0,108-PHX-0,speaker female,116.98,117.79,0.81,Oh my God. ,1,4,4,female,23,1,1,3,4.52,3,4.17,3.57,1.83,1.65,1.26,1.35,1.17,0.73,1.35,0.72,1.08,1.11,1.11,0.69,0.78,5,5,5,5,5,5,5,4,4
108-PHX-2018-00954193_TRACK2,108,PHX,0,108-PHX-0,caller female,119.9,122.85,2.95,We don't know who it is. We don't know who it is.,1,4,4,female,23,1,1,3,4.52,3,4.17,3.57,1.83,1.65,1.26,1.35,1.17,0.73,1.35,0.72,1.08,1.11,1.11,0.69,0.78,5,5,5,5,5,5,5,4,4
108-PHX-2018-00954193_TRACK2,108,PHX,0,108-PHX-0,speaker male,119.935,123.537,3.602,[xxx]. You gotta find [xxx]. You gotta pull...,1,4,4,female,23,1,1,3,4.52,3,4.17,3.57,1.83,1.65,1.26,1.35,1.17,0.73,1.35,0.72,1.08,1.11,1.11,0.69,0.78,5,5,5,5,5,5,5,4,4
108-PHX-2018-00954193_TRACK2,108,PHX,0,108-PHX-0,speaker female,123.537,123.977,0.44,At a minimum.,1,4,4,female,23,1,1,3,4.52,3,4.17,3.57,1.83,1.65,1.26,1.35,1.17,0.73,1.35,0.72,1.08,1.11,1.11,0.69,0.78,5,5,5,5,5,5,5,4,4
108-PHX-2018-00954193_TRACK2,108,PHX,0,108-PHX-0,health professional male,123.97,125.42,1.45,Fire department. What's the address?,1,4,4,female,23,1,1,3,4.52,3,4.17,3.57,1.83,1.65,1.26,1.35,1.17,0.73,1.35,0.72,1.08,1.11,1.11,0.69,0.78,5,5,5,5,5,5,5,4,4
108-PHX-2018-00954193_TRACK2,108,PHX,0,108-PHX-0,operator female,125.57,129.49,3.92,Hey fire. It's PD. Popeyes [rdt].,1,4,4,female,23,1,1,3,4.52,3,4.17,3.57,1.83,1.65,1.26,1.35,1.17,0.73,1.35,0.72,1.08,1.11,1.11,0.69,0.78,5,5,5,5,5,5,5,4,4
108-PHX-2018-00954193_TRACK2,108,PHX,0,108-PHX-0,speaker female,129.435,130.565,1.13,[xxx].,1,4,4,female,23,1,1,3,4.52,3,4.17,3.57,1.83,1.65,1.26,1.35,1.17,0.73,1.35,0.72,1.08,1.11,1.11,0.69,0.78,5,5,5,5,5,5,5,4,4
108-PHX-2018-00954193_TRACK2,108,PHX,0,108-PHX-0,operator female,130.655,133.205,2.55,We have a possible shooting. We're asking that you stage.,1,4,4,female,23,1,1,3,4.52,3,4.17,3.57,1.83,1.65,1.26,1.35,1.17,0.73,1.35,0.72,1.08,1.11,1.11,0.69,0.78,5,5,5,5,5,5,5,4,4
108-PHX-2018-00954193_TRACK2,108,PHX,0,108-PHX-0,health professional male,133.885,136.3,2.415,"Alright. And the address to PopEyes, again to confirm?",1,4,4,female,23,1,1,3,4.52,3,4.17,3.57,1.83,1.65,1.26,1.35,1.17,0.73,1.35,0.72,1.08,1.11,1.11,0.69,0.78,5,5,5,5,5,5,5,4,4
108-PHX-2018-00954193_TRACK2,108,PHX,0,108-PHX-0,operator female,136.357,138.687,2.33,[rdt].,1,4,4,female,23,1,1,3,4.52,3,4.17,3.57,1.83,1.65,1.26,1.35,1.17,0.73,1.35,0.72,1.08,1.11,1.11,0.69,0.78,5,5,5,5,5,5,5,4,4
108-PHX-2018-00954193_TRACK2,108,PHX,0,108-PHX-0,speaker female,138.715,139.115,0.4,Was he...,1,4,4,female,23,1,1,3,4.52,3,4.17,3.57,1.83,1.65,1.26,1.35,1.17,0.73,1.35,0.72,1.08,1.11,1.11,0.69,0.78,5,5,5,5,5,5,5,4,4
108-PHX-2018-00954193_TRACK2,108,PHX,0,108-PHX-0,health professional male,139.05,140.27,1.22,"Alright, at PopEyes.",1,4,4,female,23,1,1,3,4.52,3,4.17,3.57,1.83,1.65,1.26,1.35,1.17,0.73,1.35,0.72,1.08,1.11,1.11,0.69,0.78,5,5,5,5,5,5,5,4,4
108-PHX-2018-00954193_TRACK2,108,PHX,0,108-PHX-0,health professional male,140.835,141.485,0.65,How many patients?,1,4,4,female,23,1,1,3,4.52,3,4.17,3.57,1.83,1.65,1.26,1.35,1.17,0.73,1.35,0.72,1.08,1.11,1.11,0.69,0.78,5,5,5,5,5,5,5,4,4
108-PHX-2018-00954193_TRACK2,108,PHX,0,108-PHX-0,operator female,141.805,146.215,4.41,"The victim is outside [xxx] in an Audi, four door.",1,4,4,female,23,1,1,3,4.52,3,4.17,3.57,1.83,1.65,1.26,1.35,1.17,0.73,1.35,0.72,1.08,1.11,1.11,0.69,0.78,5,5,5,5,5,5,5,4,4
108-PHX-2018-00954193_TRACK2,108,PHX,0,108-PHX-0,caller female,143.465,144.975,1.51,[for].,1,4,4,female,23,1,1,3,4.52,3,4.17,3.57,1.83,1.65,1.26,1.35,1.17,0.73,1.35,0.72,1.08,1.11,1.11,0.69,0.78,5,5,5,5,5,5,5,4,4
108-PHX-2018-00954193_TRACK2,108,PHX,0,108-PHX-0,speaker male,146.155,147.265,1.11,[xxx].,1,4,4,female,23,1,1,3,4.52,3,4.17,3.57,1.83,1.65,1.26,1.35,1.17,0.73,1.35,0.72,1.08,1.11,1.11,0.69,0.78,5,5,5,5,5,5,5,4,4
108-PHX-2018-00954193_TRACK2,108,PHX,0,108-PHX-0,caller female,148.5,149.3,0.8,"Wait, where?",1,4,4,female,23,1,1,3,4.52,3,4.17,3.57,1.83,1.65,1.26,1.35,1.17,0.73,1.35,0.72,1.08,1.11,1.11,0.69,0.78,5,5,5,5,5,5,5,4,4
108-PHX-2018-00954193_TRACK2,108,PHX,0,108-PHX-0,health professional male,148.925,150.645,1.72,The victim is in an Audi four door?,1,4,4,female,23,1,1,3,4.52,3,4.17,3.57,1.83,1.65,1.26,1.35,1.17,0.73,1.35,0.72,1.08,1.11,1.11,0.69,0.78,5,5,5,5,5,5,5,4,4
108-PHX-2018-00954193_TRACK2,108,PHX,0,108-PHX-0,operator female,150.945,151.185,0.24,Yeah.,1,4,4,female,23,1,1,3,4.52,3,4.17,3.57,1.83,1.65,1.26,1.35,1.17,0.73,1.35,0.72,1.08,1.11,1.11,0.69,0.78,5,5,5,5,5,5,5,4,4
108-PHX-2018-00954193_TRACK2,108,PHX,0,108-PHX-0,health professional male,151.56,152.62,1.06,Do we know what color that is?,1,4,4,female,23,1,1,3,4.52,3,4.17,3.57,1.83,1.65,1.26,1.35,1.17,0.73,1.35,0.72,1.08,1.11,1.11,0.69,0.78,5,5,5,5,5,5,5,4,4
108-PHX-2018-00954193_TRACK2,108,PHX,0,108-PHX-0,operator female,153.025,155.065,2.04,"On minute. Ma'am, you said that was gray, right?",1,4,4,female,23,1,1,3,4.52,3,4.17,3.57,1.83,1.65,1.26,1.35,1.17,0.73,1.35,0.72,1.08,1.11,1.11,0.69,0.78,5,5,5,5,5,5,5,4,4
108-PHX-2018-00954193_TRACK2,108,PHX,0,108-PHX-0,operator female,157.38,157.88,0.5,Ma'am.,1,4,4,female,23,1,1,3,4.52,3,4.17,3.57,1.83,1.65,1.26,1.35,1.17,0.73,1.35,0.72,1.08,1.11,1.11,0.69,0.78,5,5,5,5,5,5,5,4,4
108-PHX-2018-00954193_TRACK2,108,PHX,0,108-PHX-0,caller female,158.965,160.395,1.43,[cry].,1,4,4,female,23,1,1,3,4.52,3,4.17,3.57,1.83,1.65,1.26,1.35,1.17,0.73,1.35,0.72,1.08,1.11,1.11,0.69,0.78,5,5,5,5,5,5,5,4,4
108-PHX-2018-00954193_TRACK2,108,PHX,0,108-PHX-0,operator female,160.545,162.055,1.51,"Yeah, I think it's grey. ",1,4,4,female,23,1,1,3,4.52,3,4.17,3.57,1.83,1.65,1.26,1.35,1.17,0.73,1.35,0.72,1.08,1.11,1.11,0.69,0.78,5,5,5,5,5,5,5,4,4
108-PHX-2018-00954193_TRACK2,108,PHX,0,108-PHX-0,caller female,161.475,162.4,0.925,[for].,1,4,4,female,23,1,1,3,4.52,3,4.17,3.57,1.83,1.65,1.26,1.35,1.17,0.73,1.35,0.72,1.08,1.11,1.11,0.69,0.78,5,5,5,5,5,5,5,4,4
108-PHX-2018-00954193_TRACK2,108,PHX,0,108-PHX-0,speaker female,162.432,163.442,1.01,He's so lucky.,1,4,4,female,23,1,1,3,4.52,3,4.17,3.57,1.83,1.65,1.26,1.35,1.17,0.73,1.35,0.72,1.08,1.11,1.11,0.69,0.78,5,5,5,5,5,5,5,4,4
108-PHX-2018-00954193_TRACK2,108,PHX,0,108-PHX-0,health professional male,163.455,164.935,1.48,And it's an adult male or what?,1,4,4,female,23,1,1,3,4.52,3,4.17,3.57,1.83,1.65,1.26,1.35,1.17,0.73,1.35,0.72,1.08,1.11,1.11,0.69,0.78,5,5,5,5,5,5,5,4,4
108-PHX-2018-00954193_TRACK2,108,PHX,0,108-PHX-0,operator female,164.96,165.53,0.57,I don't know.,1,4,4,female,23,1,1,3,4.52,3,4.17,3.57,1.83,1.65,1.26,1.35,1.17,0.73,1.35,0.72,1.08,1.11,1.11,0.69,0.78,5,5,5,5,5,5,5,4,4
108-PHX-2018-00954193_TRACK2,108,PHX,0,108-PHX-0,speaker male,166.09,168.28,2.19,[xxx].,1,4,4,female,23,1,1,3,4.52,3,4.17,3.57,1.83,1.65,1.26,1.35,1.17,0.73,1.35,0.72,1.08,1.11,1.11,0.69,0.78,5,5,5,5,5,5,5,4,4
108-PHX-2018-00954193_TRACK2,108,PHX,0,108-PHX-0,health professional male,166.23,166.59,0.36,Okay.,1,4,4,female,23,1,1,3,4.52,3,4.17,3.57,1.83,1.65,1.26,1.35,1.17,0.73,1.35,0.72,1.08,1.11,1.11,0.69,0.78,5,5,5,5,5,5,5,4,4
108-PHX-2018-00954193_TRACK2,108,PHX,0,108-PHX-0,operator female,166.24,167.11,0.87,[xxx].,1,4,4,female,23,1,1,3,4.52,3,4.17,3.57,1.83,1.65,1.26,1.35,1.17,0.73,1.35,0.72,1.08,1.11,1.11,0.69,0.78,5,5,5,5,5,5,5,4,4
108-PHX-2018-00954193_TRACK2,108,PHX,0,108-PHX-0,health professional male,168.375,168.865,0.49,Hello?,1,4,4,female,23,1,1,3,4.52,3,4.17,3.57,1.83,1.65,1.26,1.35,1.17,0.73,1.35,0.72,1.08,1.11,1.11,0.69,0.78,5,5,5,5,5,5,5,4,4
108-PHX-2018-00954193_TRACK2,108,PHX,0,108-PHX-0,operator female,168.875,170.115,1.24,That is all I hear back and forth.,1,4,4,female,23,1,1,3,4.52,3,4.17,3.57,1.83,1.65,1.26,1.35,1.17,0.73,1.35,0.72,1.08,1.11,1.11,0.69,0.78,5,5,5,5,5,5,5,4,4
108-PHX-2018-00954193_TRACK2,108,PHX,0,108-PHX-0,health professional male,170.55,171.41,0.86,"Okay, hello?",1,4,4,female,23,1,1,3,4.52,3,4.17,3.57,1.83,1.65,1.26,1.35,1.17,0.73,1.35,0.72,1.08,1.11,1.11,0.69,0.78,5,5,5,5,5,5,5,4,4
108-PHX-2018-00954193_TRACK2,108,PHX,0,108-PHX-0,speaker male,171.38,172.64,1.26,[xxx].,1,4,4,female,23,1,1,3,4.52,3,4.17,3.57,1.83,1.65,1.26,1.35,1.17,0.73,1.35,0.72,1.08,1.11,1.11,0.69,0.78,5,5,5,5,5,5,5,4,4
108-PHX-2018-00954193_TRACK2,108,PHX,0,108-PHX-0,health professional male,172.635,173.375,0.74,Hello?,1,4,4,female,23,1,1,3,4.52,3,4.17,3.57,1.83,1.65,1.26,1.35,1.17,0.73,1.35,0.72,1.08,1.11,1.11,0.69,0.78,5,5,5,5,5,5,5,4,4
108-PHX-2018-00954193_TRACK2,108,PHX,0,108-PHX-0,speaker male,173.385,176.845,3.46,[xxx].,1,4,4,female,23,1,1,3,4.52,3,4.17,3.57,1.83,1.65,1.26,1.35,1.17,0.73,1.35,0.72,1.08,1.11,1.11,0.69,0.78,5,5,5,5,5,5,5,4,4
108-PHX-2018-00954193_TRACK2,108,PHX,0,108-PHX-0,health professional male,176.96,177.39,0.43,Hello?,1,4,4,female,23,1,1,3,4.52,3,4.17,3.57,1.83,1.65,1.26,1.35,1.17,0.73,1.35,0.72,1.08,1.11,1.11,0.69,0.78,5,5,5,5,5,5,5,4,4
108-PHX-2018-00954193_TRACK2,108,PHX,0,108-PHX-0,caller female,177.79,178.31,0.52,Yeah?,1,4,4,female,23,1,1,3,4.52,3,4.17,3.57,1.83,1.65,1.26,1.35,1.17,0.73,1.35,0.72,1.08,1.11,1.11,0.69,0.78,5,5,5,5,5,5,5,4,4
108-PHX-2018-00954193_TRACK2,108,PHX,0,108-PHX-0,health professional male,178.475,180.805,2.33,"Yes, this is the fire department. Who was shot?",1,4,4,female,23,1,1,3,4.52,3,4.17,3.57,1.83,1.65,1.26,1.35,1.17,0.73,1.35,0.72,1.08,1.11,1.11,0.69,0.78,5,5,5,5,5,5,5,4,4
108-PHX-2018-00954193_TRACK2,108,PHX,0,108-PHX-0,caller female,181.215,184.58,3.365,"Um, some guy, some guy, some guy's friend.",1,4,4,female,23,1,1,3,4.52,3,4.17,3.57,1.83,1.65,1.26,1.35,1.17,0.73,1.35,0.72,1.08,1.11,1.11,0.69,0.78,5,5,5,5,5,5,5,4,4
108-PHX-2018-00954193_TRACK2,108,PHX,0,108-PHX-0,health professional male,185.245,186.785,1.54,"Okay, so it's a man who was shot?",1,4,4,female,23,1,1,3,4.52,3,4.17,3.57,1.83,1.65,1.26,1.35,1.17,0.73,1.35,0.72,1.08,1.11,1.11,0.69,0.78,5,5,5,5,5,5,5,4,4
108-PHX-2018-00954193_TRACK2,108,PHX,0,108-PHX-0,caller female,187.23,188.14,0.91,"Yes, it's a man.",1,4,4,female,23,1,1,3,4.52,3,4.17,3.57,1.83,1.65,1.26,1.35,1.17,0.73,1.35,0.72,1.08,1.11,1.11,0.69,0.78,5,5,5,5,5,5,5,4,4
108-PHX-2018-00954193_TRACK2,108,PHX,0,108-PHX-0,health professional male,188.55,189.83,1.28,"Hey, is he awake and breathing?",1,4,4,female,23,1,1,3,4.52,3,4.17,3.57,1.83,1.65,1.26,1.35,1.17,0.73,1.35,0.72,1.08,1.11,1.11,0.69,0.78,5,5,5,5,5,5,5,4,4
108-PHX-2018-00954193_TRACK2,108,PHX,0,108-PHX-0,caller female,190.315,192.465,2.15,He is awake but barely breathing.,1,4,4,female,23,1,1,3,4.52,3,4.17,3.57,1.83,1.65,1.26,1.35,1.17,0.73,1.35,0.72,1.08,1.11,1.11,0.69,0.78,5,5,5,5,5,5,5,4,4
108-PHX-2018-00954193_TRACK2,108,PHX,0,108-PHX-0,health professional male,192.525,194.535,2.01,"Alright, and it's a gray Audi that he's in?",1,4,4,female,23,1,1,3,4.52,3,4.17,3.57,1.83,1.65,1.26,1.35,1.17,0.73,1.35,0.72,1.08,1.11,1.11,0.69,0.78,5,5,5,5,5,5,5,4,4
108-PHX-2018-00954193_TRACK2,108,PHX,0,108-PHX-0,caller female,195.105,195.505,0.4,Yeah.,1,4,4,female,23,1,1,3,4.52,3,4.17,3.57,1.83,1.65,1.26,1.35,1.17,0.73,1.35,0.72,1.08,1.11,1.11,0.69,0.78,5,5,5,5,5,5,5,4,4
108-PHX-2018-00954193_TRACK2,108,PHX,0,108-PHX-0,health professional male,195.62,197.86,2.24,"Can we get him out of the, can we get him out of the vehicle?",1,4,4,female,23,1,1,3,4.52,3,4.17,3.57,1.83,1.65,1.26,1.35,1.17,0.73,1.35,0.72,1.08,1.11,1.11,0.69,0.78,5,5,5,5,5,5,5,4,4
108-PHX-2018-00954193_TRACK2,108,PHX,0,108-PHX-0,caller female,196.975,197.535,0.56,[xxx].,1,4,4,female,23,1,1,3,4.52,3,4.17,3.57,1.83,1.65,1.26,1.35,1.17,0.73,1.35,0.72,1.08,1.11,1.11,0.69,0.78,5,5,5,5,5,5,5,4,4
108-PHX-2018-00954193_TRACK2,108,PHX,0,108-PHX-0,caller female,198.3,199.52,1.22,"No, we can't. No.",1,4,4,female,23,1,1,3,4.52,3,4.17,3.57,1.83,1.65,1.26,1.35,1.17,0.73,1.35,0.72,1.08,1.11,1.11,0.69,0.78,5,5,5,5,5,5,5,4,4
108-PHX-2018-00954193_TRACK2,108,PHX,0,108-PHX-0,health professional male,200.185,201.505,1.32,Why can't we get him out of the vehicle?,1,4,4,female,23,1,1,3,4.52,3,4.17,3.57,1.83,1.65,1.26,1.35,1.17,0.73,1.35,0.72,1.08,1.11,1.11,0.69,0.78,5,5,5,5,5,5,5,4,4
108-PHX-2018-00954193_TRACK2,108,PHX,0,108-PHX-0,caller female,202.275,202.82,0.545,Hm...,1,4,4,female,23,1,1,3,4.52,3,4.17,3.57,1.83,1.65,1.26,1.35,1.17,0.73,1.35,0.72,1.08,1.11,1.11,0.69,0.78,5,5,5,5,5,5,5,4,4
108-PHX-2018-00954193_TRACK2,108,PHX,0,108-PHX-0,operator female,202.5,203.74,1.24,We've got officers there now.,1,4,4,female,23,1,1,3,4.52,3,4.17,3.57,1.83,1.65,1.26,1.35,1.17,0.73,1.35,0.72,1.08,1.11,1.11,0.69,0.78,5,5,5,5,5,5,5,4,4
108-PHX-2018-00954193_TRACK2,108,PHX,0,108-PHX-0,health professional male,204.55,208.75,4.2,"We need to get him out of the vehicle, hold pressure, and start doing compressions if he's not breathing. ",1,4,4,female,23,1,1,3,4.52,3,4.17,3.57,1.83,1.65,1.26,1.35,1.17,0.73,1.35,0.72,1.08,1.11,1.11,0.69,0.78,5,5,5,5,5,5,5,4,4
108-PHX-2018-00954193_TRACK2,108,PHX,0,108-PHX-0,caller female,208.685,210.86,2.175,"Babe, you need to take him out of the car.",1,4,4,female,23,1,1,3,4.52,3,4.17,3.57,1.83,1.65,1.26,1.35,1.17,0.73,1.35,0.72,1.08,1.11,1.11,0.69,0.78,5,5,5,5,5,5,5,4,4
108-PHX-2018-00954193_TRACK2,108,PHX,0,108-PHX-0,caller female,212.78,213.66,0.88,It was in...,1,4,4,female,23,1,1,3,4.52,3,4.17,3.57,1.83,1.65,1.26,1.35,1.17,0.73,1.35,0.72,1.08,1.11,1.11,0.69,0.78,5,5,5,5,5,5,5,4,4
108-PHX-2018-00954193_TRACK2,108,PHX,0,108-PHX-0,caller female,215.295,216.375,1.08,"Okay, um...",1,4,4,female,23,1,1,3,4.52,3,4.17,3.57,1.83,1.65,1.26,1.35,1.17,0.73,1.35,0.72,1.08,1.11,1.11,0.69,0.78,5,5,5,5,5,5,5,4,4
108-PHX-2018-00954193_TRACK2,108,PHX,0,108-PHX-0,health professional male,215.45,217.1,1.65,"Is he, is he awake at all?",1,4,4,female,23,1,1,3,4.52,3,4.17,3.57,1.83,1.65,1.26,1.35,1.17,0.73,1.35,0.72,1.08,1.11,1.11,0.69,0.78,5,5,5,5,5,5,5,4,4
